variant,platform,step,median_ns,steady_state_start
k-perf,JVM,32,163050,32
k-perf,JVM,33,219950,32
k-perf,JVM,34,198650,32
k-perf,JVM,35,196250,32
k-perf,JVM,36,169850,32
k-perf,JVM,37,186150,32
k-perf,JVM,38,205950,32
k-perf,JVM,39,202850,32
k-perf,JVM,40,169300,32
k-perf,JVM,41,166700,32
k-perf,JVM,42,183700,32
k-perf,JVM,43,149400,32
k-perf,JVM,44,217200,32
k-perf,JVM,45,185100,32
k-perf,JVM,46,160250,32
k-perf,JVM,47,177100,32
k-perf,JVM,48,161850,32
k-perf,JVM,49,170400,32
k-perf,JVM,50,199350,32
k-perf,JVM,51,132100,32
k-perf,JVM,52,157800,32
k-perf,JVM,53,137500,32
k-perf,JVM,54,110650,32
k-perf,JVM,55,194150,32
k-perf,JVM,56,145400,32
k-perf,JVM,57,121050,32
k-perf,JVM,58,143050,32
k-perf,JVM,59,143850,32
k-perf,JVM,60,105350,32
k-perf,JVM,61,218050,32
k-perf,JVM,62,133600,32
k-perf,JVM,63,149950,32
k-perf,JVM,64,147250,32
k-perf,JVM,65,213750,32
k-perf,JVM,66,142950,32
k-perf,JVM,67,149250,32
k-perf,JVM,68,141000,32
k-perf,JVM,69,126800,32
k-perf,JVM,70,128900,32
k-perf,JVM,71,144700,32
k-perf,JVM,72,158450,32
k-perf,JVM,73,117900,32
k-perf,JVM,74,109050,32
k-perf,JVM,75,104700,32
k-perf,JVM,76,128450,32
k-perf,JVM,77,106600,32
k-perf,JVM,78,128650,32
k-perf,JVM,79,114150,32
k-perf,JVM,80,97700,32
k-perf,JVM,81,102150,32
k-perf,JVM,82,146200,32
k-perf,JVM,83,141550,32
k-perf,JVM,84,98450,32
k-perf,JVM,85,100400,32
k-perf,JVM,86,99250,32
k-perf,JVM,87,105100,32
k-perf,JVM,88,116200,32
k-perf,JVM,89,165150,32
k-perf,JVM,90,111000,32
k-perf,JVM,91,105650,32
k-perf,JVM,92,90800,32
k-perf,JVM,93,92150,32
k-perf,JVM,94,98850,32
k-perf,JVM,95,165900,32
k-perf,JVM,96,91750,32
k-perf,JVM,97,100000,32
k-perf,JVM,98,106600,32
k-perf,JVM,99,105300,32
k-perf,JVM,100,166350,32
k-perf,JVM,101,140550,32
k-perf,JVM,102,149600,32
k-perf,JVM,103,130250,32
k-perf,JVM,104,132000,32
k-perf,JVM,105,132200,32
k-perf,JVM,106,195100,32
k-perf,JVM,107,100450,32
k-perf,JVM,108,88350,32
k-perf,JVM,109,95600,32
k-perf,JVM,110,101950,32
k-perf,JVM,111,117350,32
k-perf,JVM,112,161950,32
k-perf,JVM,113,102150,32
k-perf,JVM,114,84000,32
k-perf,JVM,115,91900,32
k-perf,JVM,116,93050,32
k-perf,JVM,117,111900,32
k-perf,JVM,118,91050,32
k-perf,JVM,119,83550,32
k-perf,JVM,120,79950,32
k-perf,JVM,121,85400,32
k-perf,JVM,122,80850,32
k-perf,JVM,123,103100,32
k-perf,JVM,124,84950,32
k-perf,JVM,125,78550,32
k-perf,JVM,126,82450,32
k-perf,JVM,127,84750,32
k-perf,JVM,128,81900,32
k-perf,JVM,129,103350,32
k-perf,JVM,130,85850,32
k-perf,JVM,131,95850,32
k-perf,JVM,132,83450,32
k-perf,JVM,133,86900,32
k-perf,JVM,134,108600,32
k-perf,JVM,135,80500,32
k-perf,JVM,136,80100,32
k-perf,JVM,137,79850,32
k-perf,JVM,138,79200,32
k-perf,JVM,139,80550,32
k-perf,JVM,140,120500,32
k-perf,JVM,141,79100,32
k-perf,JVM,142,79750,32
k-perf,JVM,143,88400,32
k-perf,JVM,144,80450,32
k-perf,JVM,145,81600,32
k-perf,JVM,146,116350,32
k-perf,JVM,147,86350,32
k-perf,JVM,148,79450,32
k-perf,JVM,149,85050,32
otel,JVM,0,11388800,38
otel,JVM,1,5987350,38
otel,JVM,2,35322300,38
otel,JVM,3,3636200,38
otel,JVM,4,3202800,38
otel,JVM,5,14732100,38
otel,JVM,6,3183300,38
otel,JVM,7,2852800,38
otel,JVM,8,14161050,38
otel,JVM,9,2157800,38
otel,JVM,10,1852000,38
otel,JVM,11,7836200,38
otel,JVM,12,1782200,38
otel,JVM,13,1653400,38
otel,JVM,14,5011700,38
otel,JVM,15,1535550,38
otel,JVM,16,1234000,38
otel,JVM,17,4460500,38
otel,JVM,18,1244600,38
otel,JVM,19,1087600,38
otel,JVM,20,4326800,38
otel,JVM,21,1206600,38
otel,JVM,22,4439300,38
otel,JVM,23,1394700,38
otel,JVM,24,1233700,38
otel,JVM,25,5460000,38
otel,JVM,26,1337750,38
otel,JVM,27,1351550,38
otel,JVM,28,4990200,38
otel,JVM,29,1125550,38
otel,JVM,30,1166400,38
otel,JVM,31,5698850,38
otel,JVM,32,1127650,38
otel,JVM,33,1061150,38
otel,JVM,34,4714300,38
otel,JVM,35,908900,38
otel,JVM,36,842000,38
otel,JVM,37,4385650,38
otel,JVM,38,740550,38
otel,JVM,39,710400,38
otel,JVM,40,3327450,38
otel,JVM,41,703250,38
otel,JVM,42,2708500,38
otel,JVM,43,653250,38
otel,JVM,44,665050,38
otel,JVM,45,2568800,38
otel,JVM,46,675650,38
otel,JVM,47,673250,38
otel,JVM,48,2317600,38
otel,JVM,49,657700,38
otel,JVM,50,529250,38
otel,JVM,51,1906900,38
otel,JVM,52,682350,38
otel,JVM,53,667200,38
otel,JVM,54,2031250,38
otel,JVM,55,616050,38
otel,JVM,56,517500,38
otel,JVM,57,1675650,38
otel,JVM,58,466800,38
otel,JVM,59,424200,38
otel,JVM,60,1511350,38
otel,JVM,61,384250,38
otel,JVM,62,1407050,38
otel,JVM,63,389350,38
otel,JVM,64,341250,38
otel,JVM,65,1401000,38
otel,JVM,66,368500,38
otel,JVM,67,357100,38
otel,JVM,68,1419850,38
otel,JVM,69,351550,38
otel,JVM,70,427750,38
otel,JVM,71,1372550,38
otel,JVM,72,322650,38
otel,JVM,73,304250,38
otel,JVM,74,1340450,38
otel,JVM,75,328600,38
otel,JVM,76,333850,38
otel,JVM,77,1331750,38
otel,JVM,78,321300,38
otel,JVM,79,334750,38
otel,JVM,80,1336550,38
otel,JVM,81,323100,38
otel,JVM,82,1329550,38
otel,JVM,83,344250,38
otel,JVM,84,340350,38
otel,JVM,85,1350850,38
otel,JVM,86,359700,38
otel,JVM,87,347050,38
otel,JVM,88,1369450,38
otel,JVM,89,322150,38
otel,JVM,90,336050,38
otel,JVM,91,1460600,38
otel,JVM,92,379050,38
otel,JVM,93,309100,38
otel,JVM,94,1372200,38
otel,JVM,95,330500,38
otel,JVM,96,305200,38
otel,JVM,97,1386100,38
otel,JVM,98,437650,38
otel,JVM,99,388500,38
otel,JVM,100,1398950,38
otel,JVM,101,366650,38
otel,JVM,102,1402200,38
otel,JVM,103,323900,38
otel,JVM,104,381700,38
otel,JVM,105,1409850,38
otel,JVM,106,359800,38
otel,JVM,107,404200,38
otel,JVM,108,1365300,38
otel,JVM,109,357200,38
otel,JVM,110,425150,38
otel,JVM,111,1535500,38
otel,JVM,112,332350,38
otel,JVM,113,357400,38
otel,JVM,114,1726350,38
otel,JVM,115,382950,38
otel,JVM,116,422150,38
otel,JVM,117,1541900,38
otel,JVM,118,371300,38
otel,JVM,119,371650,38
otel,JVM,120,1481100,38
otel,JVM,121,428500,38
otel,JVM,122,1538400,38
otel,JVM,123,420650,38
otel,JVM,124,454050,38
otel,JVM,125,1524000,38
otel,JVM,126,408200,38
otel,JVM,127,378100,38
otel,JVM,128,1485100,38
otel,JVM,129,377400,38
otel,JVM,130,357300,38
otel,JVM,131,1646600,38
otel,JVM,132,401200,38
otel,JVM,133,459600,38
otel,JVM,134,1772650,38
otel,JVM,135,364200,38
otel,JVM,136,382200,38
otel,JVM,137,1498200,38
otel,JVM,138,428800,38
otel,JVM,139,430700,38
otel,JVM,140,1599550,38
otel,JVM,141,382000,38
otel,JVM,142,403500,38
otel,JVM,143,1702900,38
otel,JVM,144,382950,38
otel,JVM,145,1714200,38
otel,JVM,146,382450,38
otel,JVM,147,350200,38
otel,JVM,148,1583050,38
otel,JVM,149,335000,38
otel-proto,JVM,0,11861550,22
otel-proto,JVM,1,6028750,22
otel-proto,JVM,2,4812150,22
otel-proto,JVM,3,3900750,22
otel-proto,JVM,4,3647700,22
otel-proto,JVM,5,3015600,22
otel-proto,JVM,6,2797200,22
otel-proto,JVM,7,2498100,22
otel-proto,JVM,8,2192250,22
otel-proto,JVM,9,1939900,22
otel-proto,JVM,10,5287200,22
otel-proto,JVM,11,1619250,22
otel-proto,JVM,12,1010300,22
otel-proto,JVM,13,882500,22
otel-proto,JVM,14,1087500,22
otel-proto,JVM,15,1052650,22
otel-proto,JVM,16,922400,22
otel-proto,JVM,17,1024300,22
otel-proto,JVM,18,949400,22
otel-proto,JVM,19,885200,22
otel-proto,JVM,20,859650,22
otel-proto,JVM,21,813750,22
otel-proto,JVM,22,682450,22
otel-proto,JVM,23,667200,22
otel-proto,JVM,24,668100,22
otel-proto,JVM,25,769000,22
otel-proto,JVM,26,671350,22
otel-proto,JVM,27,741500,22
otel-proto,JVM,28,657350,22
otel-proto,JVM,29,631400,22
otel-proto,JVM,30,672950,22
otel-proto,JVM,31,691850,22
otel-proto,JVM,32,654550,22
otel-proto,JVM,33,606150,22
otel-proto,JVM,34,547750,22
otel-proto,JVM,35,517350,22
otel-proto,JVM,36,561750,22
otel-proto,JVM,37,585500,22
otel-proto,JVM,38,556100,22
otel-proto,JVM,39,533500,22
otel-proto,JVM,40,480150,22
otel-proto,JVM,41,487700,22
otel-proto,JVM,42,557850,22
otel-proto,JVM,43,493350,22
otel-proto,JVM,44,446650,22
otel-proto,JVM,45,425900,22
otel-proto,JVM,46,464350,22
otel-proto,JVM,47,474000,22
otel-proto,JVM,48,399250,22
otel-proto,JVM,49,394300,22
otel-proto,JVM,50,384650,22
otel-proto,JVM,51,383400,22
otel-proto,JVM,52,496600,22
otel-proto,JVM,53,431800,22
otel-proto,JVM,54,431600,22
otel-proto,JVM,55,412500,22
otel-proto,JVM,56,389050,22
otel-proto,JVM,57,400750,22
otel-proto,JVM,58,550750,22
otel-proto,JVM,59,404300,22
otel-proto,JVM,60,434900,22
otel-proto,JVM,61,403000,22
otel-proto,JVM,62,354850,22
otel-proto,JVM,63,489150,22
otel-proto,JVM,64,374300,22
otel-proto,JVM,65,422450,22
otel-proto,JVM,66,354950,22
otel-proto,JVM,67,314300,22
otel-proto,JVM,68,337750,22
otel-proto,JVM,69,347350,22
otel-proto,JVM,70,367200,22
otel-proto,JVM,71,434350,22
otel-proto,JVM,72,342200,22
otel-proto,JVM,73,285450,22
otel-proto,JVM,74,323050,22
otel-proto,JVM,75,310650,22
otel-proto,JVM,76,293650,22
otel-proto,JVM,77,317200,22
otel-proto,JVM,78,294550,22
otel-proto,JVM,79,286300,22
otel-proto,JVM,80,272550,22
otel-proto,JVM,81,291750,22
otel-proto,JVM,82,328800,22
otel-proto,JVM,83,292100,22
otel-proto,JVM,84,310750,22
otel-proto,JVM,85,340900,22
otel-proto,JVM,86,288700,22
otel-proto,JVM,87,294600,22
otel-proto,JVM,88,339700,22
otel-proto,JVM,89,284200,22
otel-proto,JVM,90,285650,22
otel-proto,JVM,91,280350,22
otel-proto,JVM,92,283350,22
otel-proto,JVM,93,289600,22
otel-proto,JVM,94,373050,22
otel-proto,JVM,95,277050,22
otel-proto,JVM,96,306350,22
otel-proto,JVM,97,316450,22
otel-proto,JVM,98,326600,22
otel-proto,JVM,99,265350,22
otel-proto,JVM,100,434550,22
otel-proto,JVM,101,286950,22
otel-proto,JVM,102,308200,22
otel-proto,JVM,103,315850,22
otel-proto,JVM,104,257150,22
otel-proto,JVM,105,1380250,22
otel-proto,JVM,106,523200,22
otel-proto,JVM,107,466850,22
otel-proto,JVM,108,422200,22
otel-proto,JVM,109,452000,22
otel-proto,JVM,110,448500,22
otel-proto,JVM,111,438400,22
otel-proto,JVM,112,372600,22
otel-proto,JVM,113,375350,22
otel-proto,JVM,114,367300,22
otel-proto,JVM,115,386650,22
otel-proto,JVM,116,371950,22
otel-proto,JVM,117,386600,22
otel-proto,JVM,118,357800,22
otel-proto,JVM,119,366150,22
otel-proto,JVM,120,352550,22
otel-proto,JVM,121,356100,22
otel-proto,JVM,122,390250,22
otel-proto,JVM,123,380300,22
otel-proto,JVM,124,427650,22
otel-proto,JVM,125,414350,22
otel-proto,JVM,126,382100,22
otel-proto,JVM,127,411500,22
otel-proto,JVM,128,433100,22
otel-proto,JVM,129,376950,22
otel-proto,JVM,130,373800,22
otel-proto,JVM,131,374650,22
otel-proto,JVM,132,377550,22
otel-proto,JVM,133,360300,22
otel-proto,JVM,134,387250,22
otel-proto,JVM,135,354950,22
otel-proto,JVM,136,353750,22
otel-proto,JVM,137,353050,22
otel-proto,JVM,138,367800,22
otel-proto,JVM,139,360700,22
otel-proto,JVM,140,371200,22
otel-proto,JVM,141,346600,22
otel-proto,JVM,142,353050,22
otel-proto,JVM,143,346850,22
otel-proto,JVM,144,368050,22
otel-proto,JVM,145,359750,22
otel-proto,JVM,146,338550,22
otel-proto,JVM,147,329450,22
otel-proto,JVM,148,333400,22
otel-proto,JVM,149,328650,22
otel-proto-timesource,JVM,0,9644450,23
otel-proto-timesource,JVM,1,6277600,23
otel-proto-timesource,JVM,2,4977250,23
otel-proto-timesource,JVM,3,3957150,23
otel-proto-timesource,JVM,4,3718000,23
otel-proto-timesource,JVM,5,3116850,23
otel-proto-timesource,JVM,6,2774850,23
otel-proto-timesource,JVM,7,2575600,23
otel-proto-timesource,JVM,8,2225800,23
otel-proto-timesource,JVM,9,2058300,23
otel-proto-timesource,JVM,10,5256000,23
otel-proto-timesource,JVM,11,1527250,23
otel-proto-timesource,JVM,12,889700,23
otel-proto-timesource,JVM,13,898400,23
otel-proto-timesource,JVM,14,955450,23
otel-proto-timesource,JVM,15,892400,23
otel-proto-timesource,JVM,16,819700,23
otel-proto-timesource,JVM,17,787650,23
otel-proto-timesource,JVM,18,853650,23
otel-proto-timesource,JVM,19,746150,23
otel-proto-timesource,JVM,20,770900,23
otel-proto-timesource,JVM,21,675450,23
otel-proto-timesource,JVM,22,685850,23
otel-proto-timesource,JVM,23,651650,23
otel-proto-timesource,JVM,24,663200,23
otel-proto-timesource,JVM,25,714450,23
otel-proto-timesource,JVM,26,558900,23
otel-proto-timesource,JVM,27,559950,23
otel-proto-timesource,JVM,28,665350,23
otel-proto-timesource,JVM,29,520200,23
otel-proto-timesource,JVM,30,532050,23
otel-proto-timesource,JVM,31,593150,23
otel-proto-timesource,JVM,32,564750,23
otel-proto-timesource,JVM,33,526250,23
otel-proto-timesource,JVM,34,518200,23
otel-proto-timesource,JVM,35,475150,23
otel-proto-timesource,JVM,36,460150,23
otel-proto-timesource,JVM,37,474900,23
otel-proto-timesource,JVM,38,418950,23
otel-proto-timesource,JVM,39,413350,23
otel-proto-timesource,JVM,40,475650,23
otel-proto-timesource,JVM,41,403850,23
otel-proto-timesource,JVM,42,375850,23
otel-proto-timesource,JVM,43,403050,23
otel-proto-timesource,JVM,44,359500,23
otel-proto-timesource,JVM,45,366750,23
otel-proto-timesource,JVM,46,337050,23
otel-proto-timesource,JVM,47,315850,23
otel-proto-timesource,JVM,48,334250,23
otel-proto-timesource,JVM,49,349600,23
otel-proto-timesource,JVM,50,423250,23
otel-proto-timesource,JVM,51,384700,23
otel-proto-timesource,JVM,52,399150,23
otel-proto-timesource,JVM,53,326600,23
otel-proto-timesource,JVM,54,376800,23
otel-proto-timesource,JVM,55,301900,23
otel-proto-timesource,JVM,56,310750,23
otel-proto-timesource,JVM,57,323300,23
otel-proto-timesource,JVM,58,497900,23
otel-proto-timesource,JVM,59,321400,23
otel-proto-timesource,JVM,60,366500,23
otel-proto-timesource,JVM,61,312250,23
otel-proto-timesource,JVM,62,304800,23
otel-proto-timesource,JVM,63,400750,23
otel-proto-timesource,JVM,64,347400,23
otel-proto-timesource,JVM,65,418700,23
otel-proto-timesource,JVM,66,312850,23
otel-proto-timesource,JVM,67,392900,23
otel-proto-timesource,JVM,68,306950,23
otel-proto-timesource,JVM,69,332500,23
otel-proto-timesource,JVM,70,413350,23
otel-proto-timesource,JVM,71,325700,23
otel-proto-timesource,JVM,72,282200,23
otel-proto-timesource,JVM,73,313300,23
otel-proto-timesource,JVM,74,317550,23
otel-proto-timesource,JVM,75,277600,23
otel-proto-timesource,JVM,76,356250,23
otel-proto-timesource,JVM,77,430750,23
otel-proto-timesource,JVM,78,338800,23
otel-proto-timesource,JVM,79,324350,23
otel-proto-timesource,JVM,80,282350,23
otel-proto-timesource,JVM,81,281100,23
otel-proto-timesource,JVM,82,342250,23
otel-proto-timesource,JVM,83,293000,23
otel-proto-timesource,JVM,84,289400,23
otel-proto-timesource,JVM,85,260800,23
otel-proto-timesource,JVM,86,271900,23
otel-proto-timesource,JVM,87,259150,23
otel-proto-timesource,JVM,88,364650,23
otel-proto-timesource,JVM,89,313500,23
otel-proto-timesource,JVM,90,272600,23
otel-proto-timesource,JVM,91,287450,23
otel-proto-timesource,JVM,92,266350,23
otel-proto-timesource,JVM,93,256250,23
otel-proto-timesource,JVM,94,339200,23
otel-proto-timesource,JVM,95,278150,23
otel-proto-timesource,JVM,96,332500,23
otel-proto-timesource,JVM,97,322600,23
otel-proto-timesource,JVM,98,314450,23
otel-proto-timesource,JVM,99,302750,23
otel-proto-timesource,JVM,100,395450,23
otel-proto-timesource,JVM,101,332750,23
otel-proto-timesource,JVM,102,326400,23
otel-proto-timesource,JVM,103,328450,23
otel-proto-timesource,JVM,104,334600,23
otel-proto-timesource,JVM,105,551300,23
otel-proto-timesource,JVM,106,399750,23
otel-proto-timesource,JVM,107,362950,23
otel-proto-timesource,JVM,108,348750,23
otel-proto-timesource,JVM,109,347300,23
otel-proto-timesource,JVM,110,338050,23
otel-proto-timesource,JVM,111,425700,23
otel-proto-timesource,JVM,112,333800,23
otel-proto-timesource,JVM,113,331400,23
otel-proto-timesource,JVM,114,333950,23
otel-proto-timesource,JVM,115,338350,23
otel-proto-timesource,JVM,116,351250,23
otel-proto-timesource,JVM,117,356750,23
otel-proto-timesource,JVM,118,365850,23
otel-proto-timesource,JVM,119,352800,23
otel-proto-timesource,JVM,120,324350,23
otel-proto-timesource,JVM,121,348350,23
otel-proto-timesource,JVM,122,361100,23
otel-proto-timesource,JVM,123,326150,23
otel-proto-timesource,JVM,124,327500,23
otel-proto-timesource,JVM,125,329900,23
otel-proto-timesource,JVM,126,347850,23
otel-proto-timesource,JVM,127,317100,23
otel-proto-timesource,JVM,128,360350,23
otel-proto-timesource,JVM,129,314650,23
otel-proto-timesource,JVM,130,320750,23
otel-proto-timesource,JVM,131,330800,23
otel-proto-timesource,JVM,132,337550,23
otel-proto-timesource,JVM,133,329300,23
otel-proto-timesource,JVM,134,334800,23
otel-proto-timesource,JVM,135,328300,23
otel-proto-timesource,JVM,136,327450,23
otel-proto-timesource,JVM,137,327250,23
otel-proto-timesource,JVM,138,333400,23
otel-proto-timesource,JVM,139,340650,23
otel-proto-timesource,JVM,140,370200,23
otel-proto-timesource,JVM,141,347350,23
otel-proto-timesource,JVM,142,348050,23
otel-proto-timesource,JVM,143,320500,23
otel-proto-timesource,JVM,144,327950,23
otel-proto-timesource,JVM,145,335550,23
otel-proto-timesource,JVM,146,313400,23
otel-proto-timesource,JVM,147,327400,23
otel-proto-timesource,JVM,148,326100,23
otel-proto-timesource,JVM,149,310600,23
baseline,JS,0,987550,16
baseline,JS,1,141000,16
baseline,JS,2,95150,16
baseline,JS,3,67850,16
baseline,JS,4,78850,16
baseline,JS,5,74500,16
baseline,JS,6,57950,16
baseline,JS,7,50900,16
baseline,JS,8,29950,16
baseline,JS,9,23450,16
baseline,JS,10,50100,16
baseline,JS,11,22400,16
baseline,JS,12,21500,16
baseline,JS,13,46300,16
baseline,JS,14,36150,16
baseline,JS,15,40700,16
baseline,JS,16,10500,16
baseline,JS,17,13950,16
baseline,JS,18,18550,16
baseline,JS,19,25550,16
baseline,JS,20,10050,16
baseline,JS,21,217550,16
baseline,JS,22,9900,16
baseline,JS,23,9750,16
baseline,JS,24,42750,16
baseline,JS,25,63200,16
baseline,JS,26,16000,16
baseline,JS,27,14600,16
baseline,JS,28,566700,16
baseline,JS,29,14350,16
baseline,JS,30,13950,16
baseline,JS,31,14000,16
baseline,JS,32,16950,16
baseline,JS,33,14000,16
baseline,JS,34,46050,16
baseline,JS,35,9100,16
baseline,JS,36,8700,16
baseline,JS,37,9100,16
baseline,JS,38,11750,16
baseline,JS,39,14350,16
baseline,JS,40,12850,16
baseline,JS,41,12050,16
baseline,JS,42,16550,16
baseline,JS,43,8700,16
baseline,JS,44,8500,16
baseline,JS,45,8600,16
baseline,JS,46,8500,16
baseline,JS,47,8700,16
baseline,JS,48,9350,16
baseline,JS,49,8700,16
baseline,JS,50,8450,16
baseline,JS,51,16550,16
baseline,JS,52,9400,16
baseline,JS,53,10650,16
baseline,JS,54,10450,16
baseline,JS,55,14300,16
baseline,JS,56,14300,16
baseline,JS,57,12100,16
baseline,JS,58,12150,16
baseline,JS,59,15000,16
baseline,JS,60,8650,16
baseline,JS,61,8050,16
baseline,JS,62,8100,16
baseline,JS,63,8000,16
baseline,JS,64,18450,16
baseline,JS,65,8300,16
baseline,JS,66,8700,16
baseline,JS,67,8700,16
baseline,JS,68,45250,16
baseline,JS,69,11200,16
baseline,JS,70,11450,16
baseline,JS,71,8900,16
baseline,JS,72,8200,16
baseline,JS,73,14150,16
baseline,JS,74,7900,16
baseline,JS,75,7750,16
baseline,JS,76,8300,16
baseline,JS,77,14450,16
baseline,JS,78,8500,16
baseline,JS,79,7350,16
baseline,JS,80,7300,16
baseline,JS,81,7050,16
baseline,JS,82,32800,16
baseline,JS,83,7650,16
baseline,JS,84,8000,16
baseline,JS,85,44100,16
baseline,JS,86,7950,16
baseline,JS,87,7900,16
baseline,JS,88,7050,16
baseline,JS,89,7200,16
baseline,JS,90,7350,16
baseline,JS,91,8100,16
baseline,JS,92,8100,16
baseline,JS,93,7300,16
baseline,JS,94,6900,16
baseline,JS,95,6750,16
baseline,JS,96,21850,16
baseline,JS,97,19650,16
baseline,JS,98,6600,16
baseline,JS,99,6350,16
